"Name","Party","Votes","Seat","City","Year"
"Saood FatehMuhammad","Independent","220",100,"Gujranwala",2013
"Syed Ali ImranSabzwari","Independent","201",100,"Gujranwala",2013
"Muhammad ArshadArien alias Tank","MQM","195",100,"Gujranwala",2013
"Rana ShabbirHaider Mubarak","Independent","131",100,"Gujranwala",2013
"Muhammad NaseerAhmad","APML","70",100,"Gujranwala",2013
"Saira AfzalTarar","PML-N","93013",102,"Hafizabad",2013
"ChaudharyShaukat Ali Bhatti","Independent","67452",102,"Hafizabad",2013
"Riaz AhmadTarar","PTI","5355",102,"Hafizabad",2013
"Hajjan AllahRakhi","PPP-P","3506",102,"Hafizabad",2013
"Habib UllahCheema","JI","1031",102,"Hafizabad",2013
"Muhammad AkramMujahid","Independent","565",102,"Hafizabad",2013
"ChaudharyMuhammad Younis Hinjra","PML-J","529",102,"Hafizabad",2013
"Muhammad Atiqur Rehman Malik","Independent","505",102,"Hafizabad",2013
"Nasir Ayub AwanAdvocate","MQM","399",102,"Hafizabad",2013
"Chaudhary UsmanKhizar Mangat","Independent","282",102,"Hafizabad",2013
"Nasrullah KhanHinjra","Independent","154",102,"Hafizabad",2013
"ChaudharyLiaqat Abbas Bhatti","Independent","76044",103,"
      
      ",2013
"Mian ShahidHussain Khan Bhatti","PML-N","75600",103,"
      
      ",2013
"Akhter Hussain","PTI","4450",103,"
      
      ",2013
"MuhammadRafique","Independent","1823",103,"
      
      ",2013
"Imdad Ullah","Independent","1233",103,"
      
      ",2013
"ChoudaryShoukat Ali Bhatti","Independent","673",103,"
      
      ",2013
"Mushtaq AhmadMohal Advocate","PPP-P","658",103,"
      
      ",2013
"Mian ZahidHussain Khan","Independent","652",103,"
      
      ",2013
"Jahan KhanTarrar","MQM","565",103,"
      
      ",2013
"Ch. SikandarNawaz Bhatti","Independent","395",103,"
      
      ",2013
"Sadia LiaqatAbbas","Independent","337",103,"
      
      ",2013
"Mubashar AbbasBhatti","Independent","173",103,"
      
      ",2013
"NawabzadaMazhar Ali","PML-N","84979",104,"Gujrat",2013
"Chaudhary WajahatHussain","PML-Q","81162",104,"Gujrat",2013
"Chaudhry UsmanAli Tariq","PTI","19246",104,"Gujrat",2013
"Muhammad AliSajad Chatha","PML-Q","3634",104,"Gujrat",2013
"Hafiz ZabairAhmed","JI","3301",104,"Gujrat",2013
"ChaudhryShafaat Hussain","Independent","2470",104,"Gujrat",2013
"Tanveer AhmadGondal","Independent","1229",104,"Gujrat",2013
"NawabzadaGhazanfar Ali Gul","Independent","779",104,"Gujrat",2013
"Choudhary NazeerAhmad Gondal","Independent","763",104,"Gujrat",2013
"Mian SajjadAhmad Sajid","PML-F","471",104,"Gujrat",2013
"Khawar Shahzad","Independent","263",104,"Gujrat",2013
"Ch Mazhar lqbalGujjar Barsa","Independent","201",104,"Gujrat",2013
"Uzma Shoukat","Independent","185",104,"Gujrat",2013
"Muhammad SharifNoori","APML","104",104,"Gujrat",2013
"ChaudharyPervaiz Ellahi","PML-Q","78017",105,"Gujrat",2013
"Ch MubashirHussain","PML-N","64652",105,"Gujrat",2013
"Muhammad AfzalGondal","PTI","39931",105,"Gujrat",2013
"Chaudhary AhmadMukhtar","PPP-P","10813",105,"Gujrat",2013
"Ch. AnsarMalunood","JI","3693",105,"Gujrat",2013
"Muhammad AjmalUmar","PST","404",105,"Gujrat",2013
"Ch. MuhammadGul Nawaz","Independent","387",105,"Gujrat",2013
"Tasadiq HussainBhatti","Independent","235",105,"Gujrat",2013
"Syed GhulamAbbas","PML-F","220",105,"Gujrat",2013
"Rasikh Ellahi","Independent","175",105,"Gujrat",2013
"Muhammad NawazShaheen","Independent","136",105,"Gujrat",2013
"Ch. MuhammadSafdar Jamna","MQM","123",105,"Gujrat",2013
"Amash Butt","Independent","103",105,"Gujrat",2013
"Umar MasoodFarooqi","Independent","65",105,"Gujrat",2013
"Malik IftikharAhmad","Independent","60",105,"Gujrat",2013
"Mirza MuhammadAzeem","Independent","59",105,"Gujrat",2013
"Mehr lmtiazAhmad","Independent","58",105,"Gujrat",2013
"Haji GhulamFarid","Independent","51",105,"Gujrat",2013
"Majid Hamoyoun","Independent","47",105,"Gujrat",2013
"Yousaf Masih","Independent","44",105,"Gujrat",2013
"Mirza BilalBaig","APML","33",105,"Gujrat",2013
"Amjad Farooq","Independent","19",105,"Gujrat",2013
"Ch. MuhammadNaseer Abbas Sidhu","Independent","17",105,"Gujrat",2013
"Khalid Pervaz","Independent","0",105,"Gujrat",2013
"ChaudharyJaffar lqbal","PML-N","82546",106,"Gujrat",2013
"Syed Noor UlHassan Shah","Independent","55943",106,"Gujrat",2013
"Qamar ZamanKaira","PPP-P","35740",106,"Gujrat",2013
"Mian MuhammadAfzal Hayat","PTI","31109",106,"Gujrat",2013
"Chaudhary Nasarlqbal","Independent","4967",106,"Gujrat",2013
"MuhammadRasheed Butt","Independent","938",106,"Gujrat",2013
"Mian MuhammadMobeen Hayat","Independent","707",106,"Gujrat",2013
"ChaudharyArshad Mehmood Advocate","Independent","625",106,"Gujrat",2013
"Hafiz MunawarHussain","JUP-N","385",106,"Gujrat",2013
"Ch KhalidHussain Bhatti Advocate","MQM","358",106,"Gujrat",2013
"MuhammadShahbaz Faisal","Independent","249",106,"Gujrat",2013
"Pir SyedMobashar Hussain Shah Shakreelvy","PST","245",106,"Gujrat",2013
"Ch. AbidHussain Kissana","Independent","165",106,"Gujrat",2013
"Nawazish AliSheikh","Independent","118",106,"Gujrat",2013
"Ch. ZahidHussain Advocate","Independent","78",106,"Gujrat",2013
"Colonelh(R)Mian Muhammad Akram","Independent","55",106,"Gujrat",2013
"Chaudhary TahirMehmood","Independent","34",106,"Gujrat",2013
"ChaudharyAbid Raza","PML-N","94083",107,"Gujrat IV",2013
"ChaudharyMuhammad Ilyas","PTI","60962",107,"Gujrat IV",2013
"Rehman Naseer","PML-Q","47207",107,"Gujrat IV",2013
"ChaudharyMuhammad Asif","Independent","1014",107,"Gujrat IV",2013
"ChaudharyMuhammad Ali urf Ch. Tanveer Ahmad","Independent","639",107,"Gujrat IV",2013
"Raja Haq Nawazsarva","Independent","576",107,"Gujrat IV",2013
"Azfar RiazChaudhary","Independent","549",107,"Gujrat IV",2013
"MuhammadShahbaz","Independent","489",107,"Gujrat IV",2013
"ChaudharyZahoor Mehdi","Independent","334",107,"Gujrat IV",2013
"Naeem RazaKotla","Independent","257",107,"Gujrat IV",2013
"Allama ShabbirAhmad Chishti Nazimi Off Saka","PST","119",107,"Gujrat IV",2013
"Mirza SajidBashir","Independent","119",107,"Gujrat IV",2013
"Irfan NaseerChaudhary","Independent","112",107,"Gujrat IV",2013
"Chaudhary AsifRaza","Independent","98",107,"Gujrat IV",2013
"Nadeem Ashiq","Independent","63",107,"Gujrat IV",2013
"Malik AliAsgher Awan","Independent","45",107,"Gujrat IV",2013
"Chaudhary IbrarAhmad","Independent","26",107,"Gujrat IV",2013
"ChaudharyMuhammad Akram","Independent","18",107,"Gujrat IV",2013
"Main SaghirAhmed Alvi","APYW","14",107,"Gujrat IV",2013
"Nasir IqbalBosal","PML-N","133128",109,"Mandi Bahauddin",2013
"Nazar MuhammadGondal","PPP-P","43574",109,"Mandi Bahauddin",2013
"Muhammad NawazGondal","PTI","13597",109,"Mandi Bahauddin",2013
"Ch ManzoorHussain Dhudra","Independent","4576",109,"Mandi Bahauddin",2013
"Nasir AbbasTarar","Independent","3487",109,"Mandi Bahauddin",2013
"Muhammad ArifMarhana","Independent","2509",109,"Mandi Bahauddin",2013
"Choudhary QamarAbbas Bosal","Independent","1812",109,"Mandi Bahauddin",2013
"Doctor AbdulRehman Ranjha","JI","1388",109,"Mandi Bahauddin",2013
"Ghulam HussainBosal","Independent","995",109,"Mandi Bahauddin",2013
"Ghulam Yaseen","Independent","437",109,"Mandi Bahauddin",2013
"Major RetdZulifqar Ali Gondal","Independent","386",109,"Mandi Bahauddin",2013
"Akhtar NawazFaisal Daryana","APML","317",109,"Mandi Bahauddin",2013
"Ijaz AhmadWarriach","Independent","307",109,"Mandi Bahauddin",2013
"ChaudharyBashir Ahmad Ranjha","Independent","91",109,"Mandi Bahauddin",2013
"Muhammad IjazAhmad Chaudhary","Independent","73",109,"Mandi Bahauddin",2013
"ChaudharyArmaghan Subhani","PML-N","136991",111,"Sialkot",2013
"Dr. FirdousAshiq Awan","PPP-P","51230",111,"Sialkot",2013
"Muhammad AjmalCheema","PTI","31099",111,"Sialkot",2013
"Razia lqbal","MQM","603",111,"Sialkot",2013
"Jehangir Qadri","PST","547",111,"Sialkot",2013
"Muhammad Sarwar","MWM","544",111,"Sialkot",2013
"FaizullahChaichee","PPP-SB","328",111,"Sialkot",2013
"Syed KhalidMahmood Shah","PJP","308",111,"Sialkot",2013
"Tauqeer AhmedBajwa","JUP-N","266",111,"Sialkot",2013
"Syed All Raza","TIP","77",111,"Sialkot",2013
"Zafar Iqbal","Indpendent","70",111,"Sialkot",2013
"Mian MuhammadIslam","Indpendent","59",111,"Sialkot",2013
"Rana ShamimAhmed Khan","PML-N","127437",112,"Sialkot",2013
"Salman SaifCheema","PTI","36632",112,"Sialkot",2013
"Chaudhary EjazAhmed Cheema","PPP-P","23194",112,"Sialkot",2013
"Muhammad AwaisGhumman","JI","7228",112,"Sialkot",2013
"Bilal HussainGondal","APML","3376",112,"Sialkot",2013
"Yasir IqbalGhumman","Independent","2133",112,"Sialkot",2013
"Ch Abdul QayyumBajwa Advocate","MQM","1250",112,"Sialkot",2013
"Jhangir Qadri","PST","624",112,"Sialkot",2013
"Usman JavedGhumman","Independent","504",112,"Sialkot",2013
"Imran HussainKhan Ghumman Advocate","PJP","234",112,"Sialkot",2013
"SyedIftikhar-ul-Hassan","PML-N","117716",113,"Sialkot",2013
"Mirza AbdulQayyum","PTI","52341",113,"Sialkot",2013
"Ali Asjad Malhi","PML-Q","20202",113,"Sialkot",2013
"Khalid MehmoodButt","MDM","2790",113,"Sialkot",2013
"Ameen Sajjad","Independent","1205",113,"Sialkot",2013
"Ch TariqMaqsood Sahi","JUP-N","795",113,"Sialkot",2013
"Chodhary RaufAhmad Bajwa","Independent","392",113,"Sialkot",2013
"ChaudharyBashir Ahmad","Independent","223",113,"Sialkot",2013
"Munawar AhmadGill","Independent","196",113,"Sialkot",2013
"Tahira TabbasumChaudhary","Independent","137",113,"Sialkot",2013
"Zahid Hamid","PML-N","131468",114,"Sialkot",2013
"Ghulam Abbas","Independent","38232",114,"Sialkot",2013
"Yasir Irfan ulIslam","Independent","18591",114,"Sialkot",2013
"Syed AkhtarHussain Rizvi","PTI","18447",114,"Sialkot",2013
"Muhammad Jameel","Independent","2677",114,"Sialkot",2013
"Chaudhary FazalKarim","Independent","993",114,"Sialkot",2013
"Mohsin Ikram","Independent","700",114,"Sialkot",2013
"Rana MuhammadIrfan","SIC","529",114,"Sialkot",2013
"Qamar AbbasChand","Independent","156",114,"Sialkot",2013
"Mujam Ali","APML","154",114,"Sialkot",2013
"Syed Ali Raza","TIP","125",114,"Sialkot",2013
"SameeullahKlair","Independent","122",114,"Sialkot",2013
"Mian TariqMehmood","MQM","101",114,"Sialkot",2013
"Ahsan Abbas","Independent","65",114,"Sialkot",2013
"Mian MuhammadRasheed","PML-N","71493",115,"Narowal",2013
"Muhammad IrfanAbid","Independent","49134",115,"Narowal",2013
"ChaudharyMuhammad Sarwar","Independent","13369",115,"Narowal",2013
"Mansoor SarwarKhan","PTI","13369",115,"Narowal",2013
"Arshad MehmoodSulehri Advocate","Independent","1568",115,"Narowal",2013
"Farooq AkbarKahloon","PPP-P","1335",115,"Narowal",2013
"Bisharat AliGujjar","PST","887",115,"Narowal",2013
"Hafiz MuhammadTahir Aslam","Independent","663",115,"Narowal",2013
"Khawaja MuhammadNadeem Butt","Independent","277",115,"Narowal",2013
"Syed Ali AbbasShah","MQM","242",115,"Narowal",2013
"Muhammad SaddiqueChaudhary","Independent","117",115,"Narowal",2013
"Daniyal Aziz","PML-N","91409",116,"Narowal",2013
"Muhammad TariqAnees","PPP-P","40291",116,"Narowal",2013
"Wajiha Akram","PTI","9108",116,"Narowal",2013
"Hafiz MuhamamdAkmal Sadiq urf Hafiz Bunna","Independent","2940",116,"Narowal",2013
"Doctor MuhammadAbdullah","JI","876",116,"Narowal",2013
"MuhamamdZeeshan Raza Ansari","Independent","691",116,"Narowal",2013
"Chaudhary UmarSheraf Ahmad","Independent","664",116,"Narowal",2013
"MuhammadZakariya","Independent","294",116,"Narowal",2013
"Ahsan lqbal","PML-N","94744",117,"Narowal",2013
"Abrar-ul-Haq","PTI","51838",117,"Narowal",2013
"Anwar-ul-HaqChaudhary","PPP-P","3054",117,"Narowal",2013
"Rao MuhammadAkbar Khan Meyo","TTP","1976",117,"Narowal",2013
"Riffat JavidKahloon","Independent","899",117,"Narowal",2013
"Anwar-ul-HaqButt","JI","826",117,"Narowal",2013
"ChaudharyKhazir Ilyas Virak","Independent","779",117,"Narowal",2013
"Rana Zafar AliKhan","MQM","204",117,"Narowal",2013
"Abdul RahmanWahla","Independent","197",117,"Narowal",2013
"Sheikh RohailAsghar","PML-N","119289",124,"Lahore",2013
"Waleed Iqbal","PTI","42119",124,"Lahore",2013
"Bushra AitzazAhsan","PPP-P","7022",124,"Lahore",2013
"Allama Raza-e-MustafaNaqshbandi","PST","904",124,"Lahore",2013
"ChaudharyGhulam Mustafa","ANP","668",124,"Lahore",2013
"Mian AbdulWaheed","TTP","532",124,"Lahore",2013
"Muhammad Asghar","Independent","504",124,"Lahore",2013
"ChaudharyMuhammad Ilyaz Gujjar","APML","364",124,"Lahore",2013
"Muhammad Nawaz","Independent","249",124,"Lahore",2013
"Amir Siddiqi","Independent","108",124,"Lahore",2013
"Qari HafizMuhammd Zawar Bahadar","JUP-N","98",124,"Lahore",2013
"Muhammad NaveedAnjum","Independent","65",124,"Lahore",2013
"Muhammad Tariq","Independent","59",124,"Lahore",2013
"Imran AhmadKhan","PML-J","57",124,"Lahore",2013
"Munir Ahmad","MQM","43",124,"Lahore",2013
"Nadeem YaqoobMughal","Independent","40",124,"Lahore",2013
"Mazhar Munir","Independent","34",124,"Lahore",2013
"Muhammad NasirMalik","Independent","33",124,"Lahore",2013
"Tariq Yasin ofGhazi Abad","PFP","28",124,"Lahore",2013
"Shafqat Mehmood","PTI","96666",126,"Lahore",2013
"Khawaja AhmadHassan","PML-N","89000",126,"Lahore",2013
"Liaqat Baloach","JI","3226",126,"Lahore",2013
"Syed ZahidBukharri","PPP-P","2733",126,"Lahore",2013
"Qari MuhammadZawar Bahadur","Independent","562",126,"Lahore",2013
"Mian GhulamShabbir Qadri","PST","482",126,"Lahore",2013
"Syed ManzoorGillani","IP","428",126,"Lahore",2013
"Begum TahiraAsif","MQM","422",126,"Lahore",2013
"Sardar HurBukhari","Independent","321",126,"Lahore",2013
"Malik MuhammadSaddique Khokhar","SIC","89",126,"Lahore",2013
"Tariq Rasheed","Independent","60",126,"Lahore",2013
"Doctor MuhammadNaeem","Independent","59",126,"Lahore",2013
"Chaudhary ZararManzoor","Independent","42",126,"Lahore",2013
"MakhdumMuhammad Javaid Hashmi","Independent","30",126,"Lahore",2013
"Kamran AkhtarMughal","Independent","25",126,"Lahore",2013
"Muhammad AsifKhan","Independent","14",126,"Lahore",2013
"Nawab DoctorAmbar Shahzada","AJSP","8",126,"Lahore",2013
"Malik AdilHaseeb","Independent","6",126,"Lahore",2013
"Waheed AlamKhan","PML-N","102136",127,"Lahore",2013
"NusrallahMughal","PTI","45927",127,"Lahore",2013
"Sardar KhurramLatif Khan Khosa","PPP-P","6250",127,"Lahore",2013
"Naila JosephDayal","CPM","2242",127,"Lahore",2013
"Haji RanaSharafat Ali Qadri","SIC","972",127,"Lahore",2013
"Qari Abdul Aziz","JUI-F","490",127,"Lahore",2013
"Muhammad AbuBakar Watto","TTP","426",127,"Lahore",2013
"Allama MuhammadHusnain Arif","MWM","318",127,"Lahore",2013
"Daniel Masih","Independent","194",127,"Lahore",2013
"Bisma Asif","Independent","188",127,"Lahore",2013
"Muhammad TariqChaudhary","Independent","175",127,"Lahore",2013
"Shahid JavaidAnwar Sindhu Advocate","Independent","167",127,"Lahore",2013
"Doctor SohrabAslam Khan","Independent","161",127,"Lahore",2013
"Abdul Saleem","Independent","144",127,"Lahore",2013
"Adnan IftikharKilcha","Independent","84",127,"Lahore",2013
"DoctorChaudhary Zahid Akram","Independent","76",127,"Lahore",2013
"Ateeq Ali Nasir","Independent","59",127,"Lahore",2013
"Malik ArshadAli Advocate","Independent","43",127,"Lahore",2013
"Syed NaveedAnjum","Independent","41",127,"Lahore",2013
"Doctor ZafarIqbal Mian","Independent","36",127,"Lahore",2013
"MuhammadShakeel Tahir","PJP","34",127,"Lahore",2013
"ChaudharyMuhammad Yasin Cheema","PMWP","27",127,"Lahore",2013
"Mian MuhammadShehbaz Sharif","PML-N","93436",129,"Lahore",2013
"Ch. MuhammadMansha Sindhu","Independent","36044",129,"Lahore",2013
"Tariq Shabir","PPP-P","11955",129,"Lahore",2013
"Muhammad Liaqat","JUI-F","1358",129,"Lahore",2013
"Hakim Ali Khan","Independent","825",129,"Lahore",2013
"Alama MuhammadAbid Jalali","Independent","513",129,"Lahore",2013
"Abid Hamid KhanMeo","Independent","335",129,"Lahore",2013
"Mian MuhammadSaeed Khokhar","Independent","335",129,"Lahore",2013
"Murid Ali S.MBhutta Advocate","Independent","301",129,"Lahore",2013
"Pervaiz Masih","PNDP","248",129,"Lahore",2013
"ChaudharySaleem Ali","Independent","209",129,"Lahore",2013
"Abdul Haq","Independent","188",129,"Lahore",2013
"Nadeem IqbalPahat","Independent","154",129,"Lahore",2013
"DoctorChaudhary Zahid Akram Nat","Independent","108",129,"Lahore",2013
"Major ® ZulfqarKhalid","Independent","86",129,"Lahore",2013
"ChoudharySalahud Din Mayo","Independent","83",129,"Lahore",2013
"Muhammad NawazAwan","Independent","72",129,"Lahore",2013
"Hafiz HaiderAli Meo","Independent","70",129,"Lahore",2013
"Muhammad Nawaz","Independent","67",129,"Lahore",2013
"Arshad Ali","Independent","61",129,"Lahore",2013
"Chaudhary AllahDitta Heera","Independent","58",129,"Lahore",2013
"Afzal AzeemPahat","Independent","56",129,"Lahore",2013
"Muhammad IjazAwan","Independent","44",129,"Lahore",2013
"Nasir Gill","MQM","37",129,"Lahore",2013
"Sohail Shoukat Butt","PML-N","87548",130,"Lahore",2013
"Samina KhalidGhurki","PPP-P","32655",130,"Lahore",2013
"Talib HussainSindhu","PTI","21746",130,"Lahore",2013
"ChaudharyManzoor Hussain","JI","8839",130,"Lahore",2013
"Malik MuhammadAhmed Akmal Dogar","Independent","3238",130,"Lahore",2013
"Rana MuhammadAshraf Advocate","IPM","568",130,"Lahore",2013
"Ijaz Ahmed","Independent","326",130,"Lahore",2013
"Rana SajidSarwar","Independent","159",130,"Lahore",2013
"Malik MuhammadTufail","TIP","104",130,"Lahore",2013
"Chaudhary AllahDitta Heera","Independent","94",130,"Lahore",2013
"Abid Hamid KhanMayo","Independent","61",130,"Lahore",2013
"ChaudharyShoukat Ali Chabil","PMWP","57",130,"Lahore",2013
"MehmoodQalandar","PQP","54",130,"Lahore",2013
"ChaudharySaleem Ali","Independent","50",130,"Lahore",2013
"Asim AzizAdvocate","Independent","49",130,"Lahore",2013
"Nazli IfatTabasum","MQM","44",130,"Lahore",2013
"Rashid KarmatAli Butt","Independent","31",130,"Lahore",2013
"Muhammad WaqarShafqat Butt","Independent","31",130,"Lahore",2013
"Javaid AnwarAwan","Independent","28",130,"Lahore",2013
"Malik UsmanHamza Awan","Independent","27",130,"Lahore",2013
"ChaudharyMurtaza Akram Natt","Independent","24",130,"Lahore",2013
"Chaudhary AmirZaheer Mayo","Independent","15",130,"Lahore",2013
"Malik SikandarAwan","Independent","15",130,"Lahore",2013
"Rana AfzaalHussain","PML-N","72910",131,"Sheikhupura",2013
"Umar AftabDhillon","Independent","41502",131,"Sheikhupura",2013
"Rahat AmanullahBhatti","PTI","21250",131,"Sheikhupura",2013
"Mohtarma AminaZulfiqar Dhillon","PML-Q","11548",131,"Sheikhupura",2013
"Ahmad AteeqAnwar","Independent","1133",131,"Sheikhupura",2013
"Chaudhary ZahidImran Korotana","JI","1124",131,"Sheikhupura",2013
"Rana IjazHussain","Independent","954",131,"Sheikhupura",2013
"Hafiz MuhammadAfzaal","JUI-F","748",131,"Sheikhupura",2013
"Syed TawakalHussaib Shah Bukhari","PST","392",131,"Sheikhupura",2013
"Aftab IqbalAhmad","Independent","285",131,"Sheikhupura",2013
"Mazhar Ali Alvi","MQM","254",131,"Sheikhupura",2013
"Saeed Akhtar","Independent","118",131,"Sheikhupura",2013
"Rana TanveerHussain","PML-N","93119",132,"Old Sheikhupura",2013
"Syed GhayoorAbbas Bukhari","PPP-P","33439",132,"Old Sheikhupura",2013
"Ayaz SarfrazMalik","PTI","16453",132,"Old Sheikhupura",2013
"Rana Anwar ulHaq","Independent","10250",132,"Old Sheikhupura",2013
"Riaz AhmadBhulla Advocate","JI","3572",132,"Old Sheikhupura",2013
"Rana AfzalHussain","Independent","1231",132,"Old Sheikhupura",2013
"Sahhabzada MianJalil Sharaqpuri","Independent","444",132,"Old Sheikhupura",2013
"Syed MuhammadAbu Talib Bukhari","Independent","424",132,"Old Sheikhupura",2013
"Mian MuhammadJaved","Independent","376",132,"Old Sheikhupura",2013
"Ali AsgharManda","Independent","199",132,"Old Sheikhupura",2013
"Syed TawakalHussain Shah Bokhari","Independent","146",132,"Old Sheikhupura",2013
"Muhammad NaseefAwan","JUI-F","123",132,"Old Sheikhupura",2013
"Rana SajjadAhmad","Independent","67",132,"Old Sheikhupura",2013
"Kabeer AhmedGoraya","Independent","65",132,"Old Sheikhupura",2013
"Sir MaqsoodAhmad","Independent","55",132,"Old Sheikhupura",2013
"Malik MuhammadAsif Awan","MQM","52",132,"Old Sheikhupura",2013
"Malik Babar Ali","Independent","43",132,"Old Sheikhupura",2013
"Nasir MahmoodChaudhry","QWP","40",132,"Old Sheikhupura",2013
"Hafiz Sajidlqbal","Independent","27",132,"Old Sheikhupura",2013
"Muhammad FaryadHussain","Independent","27",132,"Old Sheikhupura",2013
"Mukhdoom PirSyed Sajjad Hussain Shah Mosvi","Independent","17",132,"Old Sheikhupura",2013
"Arshad MahmoodMunda","Independent","14",132,"Old Sheikhupura",2013
"Malik Muhammadlqbal Jora","APML","8",132,"Old Sheikhupura",2013
"Mian JavidLatif","PML-N","68894",133,"Old Sheikhupura",2013
"Muhammad SaeedVirk","Indpenendet","31512",133,"Old Sheikhupura",2013
"Abu Bakar Virk","PTI","24842",133,"Old Sheikhupura",2013
"Altaf HussainVirk","PPP-P","4796",133,"Old Sheikhupura",2013
"Khalid MahmoodVirk","JI","4621",133,"Old Sheikhupura",2013
