"Name","Party","Votes","Seat","City","Year"
"Ghulam Hyderh Phulpoto","PML-N","1918",215,"&#13;
      Complete Result of NA215 Khairpur",2002
"Allah Warayoh Soomro",NA,"1251",215,"&#13;
      Complete Result of NA215 Khairpur",2002
"Abdul Qayyumh Shaikh","PTI","1097",215,"&#13;
      Complete Result of NA215 Khairpur",2002
"Ghulam Qadirh Sattar Mehar","Independent","181",215,"&#13;
      Complete Result of NA215 Khairpur",2002
"Tahir Imtiazh Phulpoto","Independent","163",215,"&#13;
      Complete Result of NA215 Khairpur",2002
"Munwar Alih Wasan","Independent","28",215,"&#13;
      Complete Result of NA215 Khairpur",2002
"Pir Syed Saddaruddin Shahh Rashdi","PML-F","63520",216,"&#13;
      Complete Result of NA216 Khairpur",2002
"Syed Javed Ali Shah","PPP","58735",216,"&#13;
      Complete Result of NA216 Khairpur",2002
"Mumtaz Hussain Sahito","MMA","1076",216,"&#13;
      Complete Result of NA216 Khairpur",2002
".Bashir Ahmedh Bahnban","Independent","228",216,"&#13;
      Complete Result of NA216 Khairpur",2002
"Shoukat Alih Rajpar","Independent","108",216,"&#13;
      Complete Result of NA216 Khairpur",2002
"Pir Syed Fazal Ali Shahh Jeelani","PPP","54388",217,"&#13;
      Complete Result of NA217 Khairpur",2002
"Syed Moharram Ali Shah","PML(F)","47308",217,"&#13;
      Complete Result of NA217 Khairpur",2002
"Nadeem Ahmedh Hashmi","PAT","2512",217,"&#13;
      Complete Result of NA217 Khairpur",2002
"Pir Syed Ahmedh Raza Shah Jillani","Independent","2230",217,"&#13;
      Complete Result of NA217 Khairpur",2002
"Sardar Shahh Dino","PML-N","574",217,"&#13;
      Complete Result of NA217 Khairpur",2002
"Ghulam Mustafah Sahito (Retired)","Independent","164",217,"&#13;
      Complete Result of NA217 Khairpur",2002
"Hakimh Rehmatullah Abbasi","Independent","154",217,"&#13;
      Complete Result of NA217 Khairpur",2002
"Makhdoom Muhammadh Ameen Faheem","PPP","102059",218,"&#13;
      Complete Result of NA218  Hyderabad",2002
"Rasool Bux Memon","MQM","3615",218,"&#13;
      Complete Result of NA218  Hyderabad",2002
"Shahabuddinh Shah","PMl-Q","3277",218,"&#13;
      Complete Result of NA218  Hyderabad",2002
"Peeralh Majeedano","PPP-SB","3168",218,"&#13;
      Complete Result of NA218  Hyderabad",2002
"Prof. Khalid Wahab","MQM","36755",219,"Hyderabad",2002
"Mushtaque Ahmed Khan","MMA","16986",219,"Hyderabad",2002
"Choudharyh Bashir Ahmed Advocate","PPP","8762",219,"Hyderabad",2002
"Zaheer Ahmed","ST","2818",219,"Hyderabad",2002
"Mohammad Iqbalh Shaikh","PML-Q","2385",219,"Hyderabad",2002
"Shabbir Ahmed","PML-N","1434",219,"Hyderabad",2002
"Syed Mushtaqh Ali Qadri","PAT","1023",219,"Hyderabad",2002
"Sohail Akhtarh Siddiqui Advocate","MQM-H","661",219,"Hyderabad",2002
"Ahmed Ali Khanh Naghar","PTI","495",219,"Hyderabad",2002
"Syed Sarfrazh Ali Advocate","PML-F","313",219,"Hyderabad",2002
"Doctor Saleemh Hyder","MIT","262",219,"Hyderabad",2002
"Kaleem Khan","TI","84",219,"Hyderabad",2002
"Muhammadh Shamim Shaikh","Independent","54",219,"Hyderabad",2002
"Sahibzada Abul Khairh Muhammad Zubair","MMA","41190",220,"Hyderabad",2002
"Aftab Ahmed Shaikh Advocate","MQM","40580",220,"Hyderabad",2002
"Mohammad Irfanh Qureshi","PPP","3579",220,"Hyderabad",2002
"Mir Haider Alih Khan Talpor","PTI","1414",220,"Hyderabad",2002
"Sharif","ST","1302",220,"Hyderabad",2002
"Abdul Qadeerh Ansari","MQM-H","826",220,"Hyderabad",2002
"Muhammad Hanifh Siddiqu","PML-N","643",220,"Hyderabad",2002
"Shabbirh Hussain Hashmi","PML-Q","471",220,"Hyderabad",2002
"Muhammad Azamh Qureshi","Independent","427",220,"Hyderabad",2002
"Shahzadh Hussain","PAT","207",220,"Hyderabad",2002
"Shujaulddinh Shaikh","Independent","101",220,"Hyderabad",2002
"Syed Ameer Shah Jamot","PPP","44899",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Syed Shahabuddin Shah","PML-Q","12966",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Shabbirh Hussain Bajkani","MQM","7136",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Moula Bukhshh Mashori","PPP-Sb","1230",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Dost Muhammadh Serai","QJP","617",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Badarun Nisah Qazi","PML-N","362",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Mir Sherh Muhammad Talpur","PTI","285",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Abdul Sattarh Khan","PAT","250",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Syed Alih Hussain Shah","Independent","219",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Dost Muhammadh Chana","LPP","181",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Qaisar Khanh Talpur","Independent","121",221,"&#13;
      Complete Result of NA221  Hyderabad",2002
"Syed Naveed Qamar","PPP","53705",222,"&#13;
      Complete Result of NA222 Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2002
"Pir Sajjad Saeed Jan Sirhandi",NA,"34627",222,"&#13;
      Complete Result of NA222 Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2002
"Asadullahh Anwer Baloch","MQM","3338",222,"&#13;
      Complete Result of NA222 Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2002
"Saood Ahmedh Farooqui","Independent","387",222,"&#13;
      Complete Result of NA222 Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2002
"Syed Qamarh Zaman Shah","Independent","258",222,"&#13;
      Complete Result of NA222 Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2002
"Mir Hyder Alih Khan Talpur","PTI","109",222,"&#13;
      Complete Result of NA222 Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2002
"Qadeer Khanh Gaddi","PML-N","81",222,"&#13;
      Complete Result of NA222 Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2002
"Shamshad Sattar Bachani","PPP","50624",223,"&#13;
      Complete Result of NA223  Hyderabad",2002
"Adeeba Gul Magsi","Independent","28610",223,"&#13;
      Complete Result of NA223  Hyderabad",2002
"Samina Arifh Rajput","MQM","7515",223,"&#13;
      Complete Result of NA223  Hyderabad",2002
"Nawaz Alih Nizamani","MMA","5669",223,"&#13;
      Complete Result of NA223  Hyderabad",2002
"Mohammad Aminh Jarwar","Independent","2429",223,"&#13;
      Complete Result of NA223  Hyderabad",2002
"Shah Jahanh Memon","Independent","1614",223,"&#13;
      Complete Result of NA223  Hyderabad",2002
"Saqib Janh Babar","AQP","784",223,"&#13;
      Complete Result of NA223  Hyderabad",2002
"Masood-Ul-Nabi","Independent","390",223,"&#13;
      Complete Result of NA223  Hyderabad",2002
"Dilshad Ahmed","PML-Q","206",223,"&#13;
      Complete Result of NA223  Hyderabad",2002
"Ghulam Ali Nizamani","PPP","70231",224,"Badin",2002
"Muhammad Akram Nizamani","Independent","65904",224,"Badin",2002
"Muhammad Aleemh Qaim Khani","MQM","1203",224,"Badin",2002
"Abdul Sattarh Srewal","Independent","428",224,"Badin",2002
"Syed Kousarh Raza","PPP-SB","418",224,"Badin",2002
"Zulfiqar Alih Nizamani","Independent","296",224,"Badin",2002
"Yar Mohammadh Talpur","Independent","228",224,"Badin",2002
"Noor Nabih Muhammad Salih Memon","PTI","161",224,"Badin",2002
"Muhammadh Ishaque Thebo","PML-N","144",224,"Badin",2002
"Dr.Fahmida Mirza","PPP","71537",225,"&#13;
      Complete Result of NA225 Badin - cum - Tando Muhammad Khan",2002
"Khan Mohammad Halipota","PML-Q","33400",225,"&#13;
      Complete Result of NA225 Badin - cum - Tando Muhammad Khan",2002
"Abdullahh Sheedi","Independent","2169",225,"&#13;
      Complete Result of NA225 Badin - cum - Tando Muhammad Khan",2002
"Asghar Alih Perhiar","MQM","1297",225,"&#13;
      Complete Result of NA225 Badin - cum - Tando Muhammad Khan",2002
"Yar Mohammadh Talpur","Independent","538",225,"&#13;
      Complete Result of NA225 Badin - cum - Tando Muhammad Khan",2002
"Mir Haider Alih Khan Talpur","PTI","279",225,"&#13;
      Complete Result of NA225 Badin - cum - Tando Muhammad Khan",2002
"Muhammad Umerh Farooq Chima","PML-N","237",225,"&#13;
      Complete Result of NA225 Badin - cum - Tando Muhammad Khan",2002
"Pir Aftab Hussain Shahh Jillani","PPP","63638",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Rais Ahmed Khan","MQM","35221",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Moulanah Mushtaque Ahmed Naqshbandi","MMA","5610",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Muzzaffar Alih Leghari","PML-F","4127",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Abdul Ghaffarh Qureshi","PML-Q","4077",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Anwar Jamalh Advocate","ST","1690",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Muhamad Rizwan","MQM-H","565",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Sarfraz Ali Junejo","Independent","185",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Mujeeb-ul-Haque","Independent","75",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Shamsuddinh Sheikh","Independent","67",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Abdul Saeedh Qureshi","Independent","56",226,"&#13;
      Complete Result of NA226  Mirpurkhas",2002
"Syed Qurban Ali Shah","PPP","56627",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Shabbir Ahmed Qaim Khani`","MQM","21117",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Shah Nawaz",NA,"11526",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Mukhdoom Shahh Nawaz","PML-N","10850",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Mohammed Umerh Khan Qaim Khani Advocate","MMA","3149",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Doctor Naeemh Ahmed Khan","PML-F","2736",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Syed Irfan Alih Shah","Independent","323",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Mukhdoom Attah Hussain","Independent","189",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Chaudharyh Mohammad Aslam Gill","Independent","172",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Muhammad Asadh Ali Khan Junejo","Independent","112",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Jameel Ahmed","Independent","63",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Fatehyab Alih Khan","MKP","54",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Gulab Khanh Qaim Khani Advocate","Independent","53",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Ali Hassanh Khan Qaim Khani","PTI","36",227,"&#13;
      Complete Result of NA227 Mirpurkhas",2002
"Nawab Mohammad Yousifh Talpur","PPP","58161",228,"&#13;
      Complete Result of NA228  Mirpurkhas",2002
".Kishan Chand Perwani",NA,"48905",228,"&#13;
      Complete Result of NA228  Mirpurkhas",2002
"Syed Alih Mardan Shah","Independent","2107",228,"&#13;
      Complete Result of NA228  Mirpurkhas",2002
"Ghulam Mustafah Wahid","MQM","842",228,"&#13;
      Complete Result of NA228  Mirpurkhas",2002
"Muhammad Essah Nagori","PTI","704",228,"&#13;
      Complete Result of NA228  Mirpurkhas",2002
"Abdul Munaimh Khan","PML-N","490",228,"&#13;
      Complete Result of NA228  Mirpurkhas",2002
"Rijhumalh Shewni","Independent","34",228,"&#13;
      Complete Result of NA228  Mirpurkhas",2002
"Arbab Ghulam Rahim",NA,"86196",229,"&#13;
      Complete Result of NA229 Tharparkar",2002
"Gul Muhammad Lot","PPP","34342",229,"&#13;
      Complete Result of NA229 Tharparkar",2002
"Engineerh Gianchand","Independent","1382",229,"&#13;
      Complete Result of NA229 Tharparkar",2002
"Arbab Hajih Abdullah","Independent","434",229,"&#13;
      Complete Result of NA229 Tharparkar",2002
"Allah Rakhio","Independent","193",229,"&#13;
      Complete Result of NA229 Tharparkar",2002
"Gumansingh","Independent","13",229,"&#13;
      Complete Result of NA229 Tharparkar",2002
"Doctor Ghulam Hyder Samejo",NA,"59639",230,"&#13;
      Complete Result of NA230 Tharparkar",2002
"Pir Imdad Ali Shah Jilani","PPP","36785",230,"&#13;
      Complete Result of NA230 Tharparkar",2002
"Pir Gulh Muhammad Shah","Independent","503",230,"&#13;
      Complete Result of NA230 Tharparkar",2002
"Arbab Abdulh Malik","Independent","351",230,"&#13;
      Complete Result of NA230 Tharparkar",2002
"Ghulamh Muhammad Lot","Independent","248",230,"&#13;
      Complete Result of NA230 Tharparkar",2002
"Muhammadh Malook","Independent","21",230,"&#13;
      Complete Result of NA230 Tharparkar",2002
"Nawab Abdul Ghani Talpur","PPP","75568",231,"&#13;
      Complete Result of NA 231 Dadu",2002
"Syed Jalal Mehmood","Independent","39320",231,"&#13;
      Complete Result of NA 231 Dadu",2002
"Ali Nawazh Shoro","MQM","4035",231,"&#13;
      Complete Result of NA 231 Dadu",2002
"Shaikh Israil","Independent","275",231,"&#13;
      Complete Result of NA 231 Dadu",2002
"Abdul Hameedh Rajput","PML(N)","239",231,"&#13;
      Complete Result of NA 231 Dadu",2002
"Syedh Zain-Ul-Abdin","Independent","174",231,"&#13;
      Complete Result of NA 231 Dadu",2002
"Mohammadh Suleman Bhalai","PPP-SB","135",231,"&#13;
      Complete Result of NA 231 Dadu",2002
"Rafiq Ahmed Jamali","PPP","56814",232,"&#13;
      Complete Result of NA232 Dadu",2002
"Ahmed Khan Lund","PML-Q","41982",232,"&#13;
      Complete Result of NA232 Dadu",2002
"Hussain Buxh Solangi, Advocate","MQM","1249",232,"&#13;
      Complete Result of NA232 Dadu",2002
"Bashir Ahmedh Chana","Independent","488",232,"&#13;
      Complete Result of NA232 Dadu",2002
"Asghar Alih Panhwar","Independent","247",232,"&#13;
      Complete Result of NA232 Dadu",2002
"Zafar Alih Bhand","PML-N","247",232,"&#13;
      Complete Result of NA232 Dadu",2002
"Liaqat Ali Jatoi","PML-Q","62388",233,"&#13;
      Complete Result of NA233 Dadu",2002
"Rafique Ahmed Mahessar","PPP","52784",233,"&#13;
      Complete Result of NA233 Dadu",2002
"Talat Iqbalh Mahessar","Independent","269",233,"&#13;
      Complete Result of NA233 Dadu",2002
"Haji Khuda Bux Nizamani","PML-F","61471",234,"Sanghar",2002
"Mian Aijaz Ahmed Shafi","PML-N","24474",234,"Sanghar",2002
"Abid Hussainh Rind","PPP","9165",234,"Sanghar",2002
"Abdul Malikh Shar","MQM","4441",234,"Sanghar",2002
"Haji Ali Akberh Bughti","JWP","1888",234,"Sanghar",2002
"Haji Khuda Buxh Rajar","Independent","184",234,"Sanghar",2002
"Hussain Buxh Nizamani","Independent","139",234,"Sanghar",2002
"Amjad Ghori","MQM-H","125",234,"Sanghar",2002
"Rajah Liaquat Ali","Independent","77",234,"Sanghar",2002
"Saddiqh Ali Leghari","Independent","64",234,"Sanghar",2002
"Qazi Abdul Qudus Rajar","PML-F","61671",235,"&#13;
      Complete Result of NA235 Sanghar",2002
"Muhammad Asadh Ali Khan Junejo","Independent","34888",235,"&#13;
      Complete Result of NA235 Sanghar",2002
"Jian Khanh Sarfraz Rajar","PPP","5212",235,"&#13;
      Complete Result of NA235 Sanghar",2002
"Doctor Tajh Muhammad","MMA","1609",235,"&#13;
      Complete Result of NA235 Sanghar",2002
"Mujeebullahh Hinjorjo","Independent","92",235,"&#13;
      Complete Result of NA235 Sanghar",2002
"Muhammad Khan Junejo","PML-F","66543",236,"&#13;
      Complete Result of NA236 Sanghar",2002
"Fida Hussain Dero","PPP","56628",236,"&#13;
      Complete Result of NA236 Sanghar",2002
"Muhammadh Hashim Chandio","MQM","8413",236,"&#13;
      Complete Result of NA236 Sanghar",2002
".Muhammadh Rizwan Khan","MQM-H","661",236,"&#13;
      Complete Result of NA236 Sanghar",2002
"Sikandar Hayath Dero","Independent","159",236,"&#13;
      Complete Result of NA236 Sanghar",2002
"Abdul Rahmamh Thahim","Independent","113",236,"&#13;
      Complete Result of NA236 Sanghar",2002
"Ghulam Murtazah Junejo","Independent","58",236,"&#13;
      Complete Result of NA236 Sanghar",2002
"Mukhtiar Ali Shoro","Independent","58",236,"&#13;
      Complete Result of NA236 Sanghar",2002
"Ghulam Muhammad","Independent","53",236,"&#13;
      Complete Result of NA236 Sanghar",2002
"Doctorh Abdullah Rind","Independent","20",236,"&#13;
      Complete Result of NA236 Sanghar",2002
"Syed Ayaz Ali Shahh Sheerazi","PML-Q","57195",237,"&#13;
      Complete Result of NA237 Thatta",2002
"Doctor Abdul Wahid Soomro","PPP","53616",237,"&#13;
      Complete Result of NA237 Thatta",2002
"Syed Mehar Alih Shah","MQM","3606",237,"&#13;
      Complete Result of NA237 Thatta",2002
"Moulvi Ahmedh Alias Abu Al-Ashraf Soomro","MMA","2874",237,"&#13;
      Complete Result of NA237 Thatta",2002
"Muhammad Ali Malkani","PML-Q","70233",238,"&#13;
      Complete Result of NA238 Thatta",2002
"Arbab Wazir Ahmed Memon","PPP","40722",238,"&#13;
      Complete Result of NA238 Thatta",2002
"Molvi Abdulh Ghafoor Qassmi","MMA","4699",238,"&#13;
      Complete Result of NA238 Thatta",2002
"Muhammad Ahsanh Nuhrio","PTI","472",238,"&#13;
      Complete Result of NA238 Thatta",2002
"Muhammadh Younis Bhan","PPP-SB","243",238,"&#13;
      Complete Result of NA238 Thatta",2002
"Hakim Qari Gul Rehman","MMA","22164",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Iftikhar Hussain","PPP","21461",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Ashiq Hussainh Qureshi","MQM","11199",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Akhtar Pervaiz","PML-Q","4527",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Mian Ejazh Ahmad Shaffi","PML-N","3821",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Muhammad Qasimh Sherazi","PMA","3631",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Amanullahh Paracha","PTI","2924",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Syed Zia Abbas",NA,"1797",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Doctorh Muhammad Hanif Khan","ANP","1136",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Saadullah Khan","PFP","533",239,"&#13;
      Complete Result of NA239 Karachi",2002
".Muhammadh Aijaz Ul Haq","PML-Z","366",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Syed Hafeez udh Din","Independent","281",239,"&#13;
      Complete Result of NA239 Karachi",2002
"S. M. Hussain","Independent","222",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Mohammad Hanif","Independent","113",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Lal Badshan","Independent","103",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Saleem Zia","Independent","86",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Mushahid Ullah Khan","Independent","82",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Muhammad Tariq Afridi","Independent","62",239,"&#13;
      Complete Result of NA239 Karachi",2002
"Sarkaruddin Advocate","MQM","30408",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Moulana Shireen Muhammad","MMA","22764",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Muhammad Bukshh Lashari @ Bakshan Baloch","PPP","15374",240,"&#13;
      Complete Result of NA240 Karachi",2002
"K.S. Mujahidh Khan Baloch","PML-Q","6090",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Muhammadh Iftikhar Ahmed Bhatti","ST","6063",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Mian Ejazh Shafi","PML-N","2124",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Doctor Iqtidarh Hussain","ANP","1815",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Muhammad Bukshh Baloch","PPP-SB","985",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Iftikhar Shahh Bukhari","PAT","508",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Shamim Minhas","Independent","124",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Muhammad Islam","Independent","90",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Bashir Ahmedh Mangnejo","Independent","40",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Syed Haiderh Abbas Rizvi","Independent","39",240,"&#13;
      Complete Result of NA240 Karachi",2002
"Muhammad Laeeq Khan","MMA","26812",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Feroze Uddin Rehmani","MQM","26333",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Muhammadh Afaque Khan Shahid","PPP","6264",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Naeem Gulh Advocate","ANP","5953",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Wazirzadah Afridi","PML-N","2470",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Mirza Shakeelh Arman Baig","ST","2360",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Mirza Shakeelh Arman Baig","PML-Q","1157",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Syed Shahidh Ali Advocate","MQM-H","649",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Ali Asgharh Khan Sawati","PTI","583",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Aqil Khan",NA,"408",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Abdul Qayyumh Khan Advocate","PPP-S","331",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Doctorh Muhammad Ismail","Independent","88",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Muhammadh Gulzar AhmedhKhaliqui","Independent","87",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Lt. Commanderh (RTD) Raza Hussain Shah","Independent","69",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Muhammad Mominh Khan","QJP","46",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Muzaffar Ahmedh Hashmi","Independent","24",241,"&#13;
      Complete Result of NA241 Karachi",2002
"Muhammad Abdul Raufh Siddiqui","MQM","62690",242,"&#13;
      Complete Result of NA242 Karachi",2002
"Taj Muhammad Khan","MMA","18299",242,"&#13;
      Complete Result of NA242 Karachi",2002
"Doctorh Muhammad Shakir Alam","PPP","6592",242,"&#13;
      Complete Result of NA242 Karachi",2002
"Abdul Hameed","ST","5312",242,"&#13;
      Complete Result of NA242 Karachi",2002
"Abdul Ghafoor","PMA","3299",242,"&#13;
      Complete Result of NA242 Karachi",2002
"Khanzadahh Imran","PML-Q","1165",242,"&#13;
      Complete Result of NA242 Karachi",2002
"Saifullah","PAT","584",242,"&#13;
      Complete Result of NA242 Karachi",2002
"Muhammad Ishaqh Hijazi","MQM-H","239",242,"&#13;
      Complete Result of NA242 Karachi",2002
"Saifullah Khan","Independent","62",242,"&#13;
      Complete Result of NA242 Karachi",2002
"Sultan Ahmed Khan","MQM","62245",243,"Karachi",2002
"Muhammad Saleemuddin Qureshih Advocate","MMA","13105",243,"Karachi",2002
"Anwar Ahmed Khan Yousufzai","PPP","8391",243,"Karachi",2002
"Muhammadh Iftikhar Ahmad Bhatti","ST","6911",243,"Karachi",2002
"Badar Iqbal","PML-Q","2580",243,"Karachi",2002
"Hafiz Fazalh Karim","PTI","568",243,"Karachi",2002
"Muhammadh Shahid","Independent","83",243,"Karachi",2002
"Syed Haider Abbas Rizvi","MQM","54101",244,"&#13;
      Complete Result of NA244 Karachi",2002
"Doctor Meiraj-Ul-Hudah Siddiqui","MMA","28559",244,"&#13;
      Complete Result of NA244 Karachi",2002
"Saqib Ishtiaq Qadri","ST","7141",244,"&#13;
      Complete Result of NA244 Karachi",2002
"Javed Jabbar",NA,"2057",244,"&#13;
      Complete Result of NA244 Karachi",2002
"Syedh Shahenshah Ali Jafri","PPP","1590",244,"&#13;
      Complete Result of NA244 Karachi",2002
"Khalid Masoodh Khan","PTI","1068",244,"&#13;
      Complete Result of NA244 Karachi",2002
"Muhammadh Idrees","PMA","300",244,"&#13;
      Complete Result of NA244 Karachi",2002
"Riffat Jabeenh Qureshi","PML-N","220",244,"&#13;
      Complete Result of NA244 Karachi",2002
"Abdul Waheedh Qureshi Advocate","MQM-H","185",244,"&#13;
      Complete Result of NA244 Karachi",2002
"Kanwer Khalid Younus","MQM","51696",245,"&#13;
      Complete Result of NA245 Karachi",2002
"Syed Munawwar Hassan","MMA","41947",245,"&#13;
      Complete Result of NA245 Karachi",2002
"Eng. Cap (RTD) Muhammadh Haseen","PPP","3232",245,"&#13;
      Complete Result of NA245 Karachi",2002
"Naheed Afzal Khan Advocate","PTI","2883",245,"&#13;
      Complete Result of NA245 Karachi",2002
"Hameedullah Khan","PML-N","1182",245,"&#13;
      Complete Result of NA245 Karachi",2002
"Raees Akhtar Qureshi",NA,"717",245,"&#13;
      Complete Result of NA245 Karachi",2002
"Tariq Hussain Sidqui","PML-N","595",245,"&#13;
      Complete Result of NA245 Karachi",2002
"Qamar Niaz","MQM-H","229",245,"&#13;
      Complete Result of NA245 Karachi",2002
"Haji Aziz Ullah","MQM","53134",246,"&#13;
      Complete Result of NA246 Karachi",2002
"Rashid Naseem","MMA","32879",246,"&#13;
      Complete Result of NA246 Karachi",2002
"Altaf Hussainh Qadri Babi","ST","3480",246,"&#13;
      Complete Result of NA246 Karachi",2002
"Khalid Alih Shanshah","PPP","3075",246,"&#13;
      Complete Result of NA246 Karachi",2002
"Naisra Athar","PML-Q","2322",246,"&#13;
      Complete Result of NA246 Karachi",2002
"Shamsher Ahmadh Khan Advocate","MQM-H","962",246,"&#13;
      Complete Result of NA246 Karachi",2002
"Zahid Sultanh Khan","Independent","558",246,"&#13;
      Complete Result of NA246 Karachi",2002
"Ejaz Ahmedh Shafi","Independent","216",246,"&#13;
      Complete Result of NA246 Karachi",2002
"Mr.Salmanh Ahmed Khan","Independent","75",246,"&#13;
      Complete Result of NA246 Karachi",2002
"Hassan Yarh Khan Bilal Advocate","Independent","67",246,"&#13;
      Complete Result of NA246 Karachi",2002
"Israr-Ul-Ebad Khan","MQM","51564",247,"&#13;
      Complete Result of NA247 Karachi",2002
"Hafiz Muhammad Taqi","MMA","26526",247,"&#13;
      Complete Result of NA247 Karachi",2002
"Syed Masood Hussain","PPP","3581",247,"&#13;
      Complete Result of NA247 Karachi",2002
"Mohammadh Farhat Hussain Saddqui","ST","3559",247,"&#13;
      Complete Result of NA247 Karachi",2002
"Ameer Ahmed","PTI","1023",247,"&#13;
      Complete Result of NA247 Karachi",2002
"Nadir Ali Khan","PML-Q","336",247,"&#13;
      Complete Result of NA247 Karachi",2002
"Mehtab Khan","MQM-H","332",247,"&#13;
      Complete Result of NA247 Karachi",2002
"Shaikhh Muhammad Nisar","Independent","130",247,"&#13;
      Complete Result of NA247 Karachi",2002
"Syed Mushahidh Hussain","Independent","112",247,"&#13;
      Complete Result of NA247 Karachi",2002
"Abdul Samadh Qureshi","Independent","36",247,"&#13;
      Complete Result of NA247 Karachi",2002
"Nabeel Ahmed Gabol","PPP","32424",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Qari Naseeruddin Sawati","MMA","14700",248,"&#13;
      Complete Result of NA248 Karachi",2002
