"Name","Party","Votes","Seat","City","Year"
"Mir Nihalan","IJI","2304",202,"Sibi cum Kohlu cum Dera Bugti Cum Ziarat",1988
"Maula Dad","ANP","1387",202,"Sibi cum Kohlu cum Dera Bugti Cum Ziarat",1988
"Mir Zafar Ullah KhanJamali","IJI","50854",203,"Jaffarabad",1988
"Mir Nabi Bux Khan Khosa","Independent","17195",203,"Jaffarabad",1988
"Taj Muhammad","JUI-F","2134",203,"Jaffarabad",1988
"Haji ShahNawaz Khan","PPP","801",203,"Jaffarabad",1988
"Mir MuhammadAkbar Khan","Independent","760",203,"Jaffarabad",1988
"Jahangir Khan","Independent","492",203,"Jaffarabad",1988
"Moulvi Muhammad SiddiqueShah","JUI-F","19356",204,"Kalat / Kharan GE 1988",1988
"Malik Haji Abdus Samad","PNP","8127",204,"Kalat / Kharan GE 1988",1988
"Mobeen Khan","BNA","6165",204,"Kalat / Kharan GE 1988",1988
"Moulana HabibAhmad","PAI","5024",204,"Kalat / Kharan GE 1988",1988
"Haji NaseerAhmad","PPP","4484",204,"Kalat / Kharan GE 1988",1988
"PrinceMuhyuddin","IJI","2686",204,"Kalat / Kharan GE 1988",1988
"Sardar RasheedKhan","Independent","1612",204,"Kalat / Kharan GE 1988",1988
"Abdul Haq","Independent","424",204,"Kalat / Kharan GE 1988",1988
"Haji ShahSaleem","Independent","184",204,"Kalat / Kharan GE 1988",1988
"Mir Israrullah","Independent","264",204,"Kalat / Kharan GE 1988",1988
"Mir Muhammad Arif","BNA","15206",205,"Khuzdar",1988
"Mir Ghousa Bux Bizanjo","PNP","11805",205,"Khuzdar",1988
"Molvi Qamaruddin","JUI-F","8828",205,"Khuzdar",1988
"Mir Gohar Khan","Independent","4766",205,"Khuzdar",1988
"Abdul HamidAnsaei (Retired)","Independent","842",205,"Khuzdar",1988
"Saeed AhmadShah (Retired)","Indepdendent","472",205,"Khuzdar",1988
"Qari AbdurRasheed Muhammad Akbar","Independent","368",205,"Khuzdar",1988
"Khair Jan(Retired)","IJI","167",205,"Khuzdar",1988
"Ghulam Akbar Lasi","IJI","17423",206,"Lasbela Gawadar",1988
"Sher Jan","PNP","16756",206,"Lasbela Gawadar",1988
"Abdul Rahim Zafar","Independent","10145",206,"Lasbela Gawadar",1988
"MuhammadAkhtar","BNA","8334",206,"Lasbela Gawadar",1988
"Karim Bakhsh(Retired)","Independent","605",206,"Lasbela Gawadar",1988
"AmanullahGhichki","Independent","569",206,"Lasbela Gawadar",1988
"Nabi Bsksh","Independent","415",206,"Lasbela Gawadar",1988
"Manzoor Ahmad","BNA","16094",207,"Turbat cum Panjgur",1988
"Mir GhousBakhsh Bizanjo","PNP","12083",207,"Turbat cum Panjgur",1988
"AmanullahGhichki","PPP","8580",207,"Turbat cum Panjgur",1988
"Mir MuhammadAli Rind","IJI","6022",207,"Turbat cum Panjgur",1988
"Mir RasoolBux Durzada","Independent","1262",207,"Turbat cum Panjgur",1988
"WajaMuhammad Hussain (Retired )","Independent","179",207,"Turbat cum Panjgur",1988
